q(MeV) 1s_{1/2} 2s_{1/2} 2p_{1/2} 2p_{3/2} 3s_{1/2} 3p_{1/2} 3p_{3/2} 3d_{3/2} 3d_{5/2} 4s_{1/2} 4p_{1/2} 4p_{3/2} 4d_{3/2} 4d_{5/2} 5s_{1/2} 5p_{1/2} 5p_{3/2} Sum
0.00160699 7.34593e-08 1.97089e-06 3.94373e-06 8.94012e-06 3.0063e-05 5.61998e-05 0.0001444 0.000793251 0.00124637 0.000435948 0.000673671 0.00193389 0.344487 0.59675 0.0414471 0.633274 1.49124 3.11252
0.001614 7.41015e-08 1.98812e-06 3.97821e-06 9.0183e-06 3.03267e-05 5.66959e-05 0.000145674 0.000800128 0.00125717 0.000439656 0.000680983 0.00195429 0.347307 0.601615 0.0421178 0.638377 1.50331 3.13811
0.00162103 7.47493e-08 2.00551e-06 4.013e-06 9.09717e-06 3.05928e-05 5.71963e-05 0.000146959 0.000807063 0.00126807 0.000443394 0.000688384 0.00197493 0.350148 0.606516 0.0428 0.643509 1.51546 3.16386
0.0016281 7.54028e-08 2.02304e-06 4.04809e-06 9.17673e-06 3.08613e-05 5.77013e-05 0.000148255 0.000814059 0.00127906 0.000447164 0.000695875 0.00199582 0.353011 0.611453 0.0434938 0.648668 1.52766 3.18977
0.00163521 7.60619e-08 2.04072e-06 4.08349e-06 9.25698e-06 3.11321e-05 5.82107e-05 0.000149563 0.000821114 0.00129014 0.000450965 0.000703457 0.00201695 0.355895 0.616428 0.0441994 0.653856 1.53993 3.21584
0.00164234 7.67269e-08 2.05856e-06 4.11919e-06 9.33794e-06 3.14053e-05 5.87246e-05 0.000150883 0.000828231 0.00130132 0.000454798 0.000711131 0.00203833 0.358801 0.62144 0.0449171 0.65907 1.55225 3.24207
0.0016495 7.73977e-08 2.07656e-06 4.15521e-06 9.4196e-06 3.16808e-05 5.92432e-05 0.000152214 0.000835408 0.0013126 0.000458662 0.000718898 0.00205996 0.361729 0.62649 0.0456469 0.664313 1.56464 3.26846
0.00165669 7.80743e-08 2.09472e-06 4.19155e-06 9.50198e-06 3.19589e-05 5.97664e-05 0.000153558 0.000842647 0.00132397 0.000462558 0.000726761 0.00208184 0.364679 0.631577 0.0463892 0.669582 1.57709 3.29501
0.00166392 7.87568e-08 2.11303e-06 4.2282e-06 9.58508e-06 3.22393e-05 6.02942e-05 0.000154913 0.000849948 0.00133544 0.000466486 0.00073472 0.00210399 0.367651 0.636702 0.0471441 0.674878 1.58959 3.32172
0.00167118 7.94454e-08 2.1315e-06 4.26517e-06 9.66891e-06 3.25223e-05 6.08267e-05 0.00015628 0.000857312 0.001347 0.000470447 0.000742776 0.00212639 0.370645 0.641866 0.0479119 0.680201 1.60216 3.34859
0.00167847 8.01399e-08 2.15014e-06 4.30247e-06 9.75347e-06 3.28077e-05 6.1364e-05 0.00015766 0.000864739 0.00135867 0.00047444 0.000750932 0.00214906 0.373662 0.647067 0.0486927 0.68555 1.61478 3.37562
0.00168579 8.08405e-08 2.16893e-06 4.34009e-06 9.83877e-06 3.30957e-05 6.19061e-05 0.000159051 0.000872229 0.00137044 0.000478467 0.000759187 0.00217201 0.376702 0.652307 0.0494868 0.690926 1.62746 3.40281
0.00169314 8.15472e-08 2.1879e-06 4.37804e-06 9.92481e-06 3.33861e-05 6.2453e-05 0.000160455 0.000879785 0.00138231 0.000482526 0.000767544 0.00219522 0.379764 0.657586 0.0502944 0.696327 1.6402 3.43015
0.00170052 8.22601e-08 2.20702e-06 4.41632e-06 1.00116e-05 3.36792e-05 6.30048e-05 0.000161872 0.000887404 0.00139428 0.000486619 0.000776004 0.00221871 0.382849 0.662904 0.0511156 0.701754 1.65299 3.45765
0.00170794 8.29793e-08 2.22632e-06 4.45494e-06 1.00992e-05 3.39748e-05 6.35615e-05 0.000163301 0.00089509 0.00140635 0.000490746 0.000784568 0.00224248 0.385957 0.668261 0.0519509 0.707206 1.66583 3.4853
0.00171539 8.37047e-08 2.24578e-06 4.49389e-06 1.01875e-05 3.42731e-05 6.41232e-05 0.000164743 0.000902841 0.00141853 0.000494907 0.000793238 0.00226654 0.389088 0.673657 0.0528002 0.712683 1.67873 3.51311
0.00172287 8.44365e-08 2.26542e-06 4.53319e-06 1.02766e-05 3.45739e-05 6.469e-05 0.000166198 0.000910659 0.00143081 0.000499102 0.000802016 0.00229088 0.392243 0.679094 0.053664 0.718184 1.69168 3.54108
0.00173038 8.51746e-08 2.28522e-06 4.57283e-06 1.03665e-05 3.48774e-05 6.52617e-05 0.000167666 0.000918543 0.00144319 0.000503332 0.000810902 0.00231551 0.395421 0.68457 0.0545424 0.72371 1.70468 3.5692
0.00173793 8.59193e-08 2.3052e-06 4.61282e-06 1.04571e-05 3.51836e-05 6.58386e-05 0.000169147 0.000926495 0.00145568 0.000507597 0.000819898 0.00234044 0.398622 0.690086 0.0554357 0.729259 1.71773 3.59747
0.00174551 8.66704e-08 2.32535e-06 4.65315e-06 1.05486e-05 3.54925e-05 6.64206e-05 0.000170641 0.000934516 0.00146828 0.000511896 0.000829007 0.00236567 0.401847 0.695643 0.0563441 0.734832 1.73083 3.6259
0.00175312 8.74281e-08 2.34568e-06 4.69384e-06 1.06408e-05 3.58041e-05 6.70079e-05 0.000172149 0.000942605 0.00148099 0.000516231 0.000838228 0.0023912 0.405096 0.70124 0.0572679 0.740428 1.74398 3.65447
0.00176077 8.81924e-08 2.36619e-06 4.73489e-06 1.07339e-05 3.61185e-05 6.76004e-05 0.00017367 0.000950763 0.0014938 0.000520602 0.000847565 0.00241704 0.408369 0.706878 0.0582072 0.746047 1.75717 3.6832
0.00176845 8.89634e-08 2.38688e-06 4.77629e-06 1.08278e-05 3.64356e-05 6.81982e-05 0.000175204 0.000958992 0.00150673 0.000525009 0.000857017 0.00244319 0.411666 0.712557 0.0591624 0.751688 1.77041 3.71207
0.00177616 8.97411e-08 2.40774e-06 4.81806e-06 1.09225e-05 3.67556e-05 6.88013e-05 0.000176752 0.000967291 0.00151977 0.000529451 0.000866588 0.00246966 0.414987 0.718277 0.0601337 0.75735 1.78369 3.74109
0.00178391 9.05257e-08 2.42879e-06 4.86019e-06 1.1018e-05 3.70783e-05 6.94098e-05 0.000178314 0.000975661 0.00153291 0.00053393 0.000876279 0.00249644 0.418333 0.724039 0.0611214 0.763035 1.79702 3.77026
0.00179169 9.13171e-08 2.45003e-06 4.90269e-06 1.11144e-05 3.74039e-05 7.00238e-05 0.000179891 0.000984102 0.00154617 0.000538446 0.000886092 0.00252355 0.421703 0.729842 0.0621257 0.76874 1.81038 3.79958
0.0017995 9.21154e-08 2.47145e-06 4.94556e-06 1.12116e-05 3.77324e-05 7.06432e-05 0.000181481 0.000992616 0.00155955 0.000542999 0.000896027 0.00255099 0.425098 0.735687 0.0631469 0.774465 1.82379 3.82904
0.00180735 9.29207e-08 2.49305e-06 4.98881e-06 1.13096e-05 3.80638e-05 7.12682e-05 0.000183085 0.0010012 0.00157304 0.00054759 0.000906087 0.00257877 0.428517 0.741575 0.0641853 0.780211 1.83724 3.85864
0.00181523 9.37331e-08 2.51485e-06 5.03244e-06 1.14086e-05 3.83981e-05 7.18988e-05 0.000184703 0.00100986 0.00158664 0.000552217 0.000916274 0.00260688 0.431961 0.747505 0.0652411 0.785975 1.85072 3.88839
0.00182315 9.45525e-08 2.53683e-06 5.07644e-06 1.15083e-05 3.87353e-05 7.2535e-05 0.000186336 0.0010186 0.00160036 0.000556883 0.000926589 0.00263533 0.435431 0.753477 0.0663147 0.791759 1.86424 3.91827
0.0018311 9.53791e-08 2.55901e-06 5.12083e-06 1.1609e-05 3.90755e-05 7.3177e-05 0.000187984 0.00102741 0.0016142 0.000561587 0.000937034 0.00266413 0.438925 0.759492 0.0674062 0.797561 1.87779 3.9483
0.00183909 9.6213e-08 2.58139e-06 5.16562e-06 1.17105e-05 3.94188e-05 7.38246e-05 0.000189647 0.00103629 0.00162815 0.00056633 0.000947612 0.00269328 0.442445 0.76555 0.0685159 0.803382 1.89137 3.97846
0.00184711 9.70541e-08 2.60395e-06 5.21079e-06 1.18129e-05 3.9765e-05 7.44781e-05 0.000191324 0.00104525 0.00164223 0.000571111 0.000958323 0.00272279 0.44599 0.771652 0.0696442 0.809219 1.90499 4.00876
0.00185517 9.79026e-08 2.62672e-06 5.25635e-06 1.19163e-05 4.01143e-05 7.51374e-05 0.000193016 0.00105429 0.00165642 0.000575932 0.00096917 0.00275266 0.449561 0.777797 0.0707914 0.815073 1.91863 4.03919
0.00186326 9.87585e-08 2.64968e-06 5.30232e-06 1.20205e-05 4.04667e-05 7.58027e-05 0.000194723 0.0010634 0.00167074 0.000580792 0.000980154 0.00278289 0.453158 0.783985 0.0719577 0.820943 1.93231 4.06976
0.00187138 9.96219e-08 2.67285e-06 5.34869e-06 1.21256e-05 4.08222e-05 7.64739e-05 0.000196446 0.00107259 0.00168517 0.000585691 0.000991278 0.0028135 0.45678 0.790217 0.0731435 0.826828 1.946 4.10045
0.00187955 1.00493e-07 2.69622e-06 5.39546e-06 1.22317e-05 4.11809e-05 7.71511e-05 0.000198184 0.00108186 0.00169974 0.000590631 0.00100254 0.00284448 0.460428 0.796494 0.074349 0.832728 1.95972 4.13128
0.00188774 1.01371e-07 2.71979e-06 5.44264e-06 1.23387e-05 4.15427e-05 7.78344e-05 0.000199938 0.00109121 0.00171442 0.00059561 0.00101395 0.00287585 0.464103 0.802815 0.0755745 0.838643 1.97347 4.16223
0.00189598 1.02258e-07 2.74357e-06 5.49024e-06 1.24466e-05 4.19077e-05 7.85238e-05 0.000201707 0.00110064 0.00172923 0.000600631 0.00102551 0.0029076 0.467804 0.80918 0.0768203 0.84457 1.98723 4.19331
0.00190425 1.03152e-07 2.76755e-06 5.53825e-06 1.25555e-05 4.22759e-05 7.92194e-05 0.000203492 0.00111015 0.00174417 0.000605692 0.00103721 0.00293974 0.471531 0.81559 0.0780868 0.850511 2.00101 4.22451
0.00191255 1.04053e-07 2.79175e-06 5.58668e-06 1.26653e-05 4.26474e-05 7.99212e-05 0.000205293 0.00111975 0.00175924 0.000610795 0.00104906 0.00297228 0.475284 0.822045 0.0793742 0.856464 2.01481 4.25584
0.00192089 1.04963e-07 2.81616e-06 5.63554e-06 1.2776e-05 4.30221e-05 8.06294e-05 0.000207111 0.00112942 0.00177443 0.000615939 0.00106107 0.00300522 0.479064 0.828546 0.080683 0.862428 2.02862 4.28728
0.00192927 1.05881e-07 2.84078e-06 5.68482e-06 1.28878e-05 4.34002e-05 8.13438e-05 0.000208944 0.00113917 0.00178975 0.000621125 0.00107322 0.00303858 0.482872 0.835091 0.0820133 0.868403 2.04245 4.31884
0.00193768 1.06806e-07 2.86561e-06 5.73453e-06 1.30005e-05 4.37816e-05 8.20647e-05 0.000210794 0.00114901 0.00180521 0.000626353 0.00108554 0.00307234 0.486705 0.841683 0.0833656 0.874387 2.05628 4.35052
0.00194614 1.0774e-07 2.89066e-06 5.78468e-06 1.31142e-05 4.41664e-05 8.27921e-05 0.000212661 0.00115894 0.00182079 0.000631624 0.00109801 0.00310653 0.490566 0.84832 0.0847401 0.880381 2.07012 4.38231
0.00195462 1.08682e-07 2.91594e-06 5.83527e-06 1.32289e-05 4.45546e-05 8.3526e-05 0.000214544 0.00116894 0.00183651 0.000636938 0.00111064 0.00314114 0.494455 0.855003 0.0861371 0.886383 2.08397 4.41421
0.00196315 1.09632e-07 2.94143e-06 5.8863e-06 1.33447e-05 4.49462e-05 8.42665e-05 0.000216444 0.00117904 0.00185236 0.000642295 0.00112344 0.00317618 0.49837 0.861732 0.0875571 0.892393 2.09782 4.44622
0.00197171 1.10591e-07 2.96715e-06 5.93778e-06 1.34614e-05 4.53413e-05 8.50137e-05 0.000218362 0.00118922 0.00186835 0.000647695 0.0011364 0.00321166 0.502313 0.868508 0.0890003 0.898409 2.11168 4.47833
0.00198031 1.11557e-07 2.99309e-06 5.9897e-06 1.35791e-05 4.57399e-05 8.57675e-05 0.000220296 0.00119948 0.00188448 0.00065314 0.00114953 0.00324758 0.506283 0.875331 0.0904671 0.904431 2.12553 4.51055
0.00198895 1.12533e-07 3.01925e-06 6.04209e-06 1.36979e-05 4.6142e-05 8.65282e-05 0.000222248 0.00120983 0.00190074 0.000658628 0.00116283 0.00328396 0.510281 0.8822 0.0919579 0.910458 2.13938 4.54287
0.00199762 1.13516e-07 3.04565e-06 6.09493e-06 1.38177e-05 4.65476e-05 8.72956e-05 0.000224217 0.00122028 0.00191714 0.000664161 0.0011763 0.00332078 0.514307 0.889117 0.0934729 0.916489 2.15322 4.57528
0.00200633 1.14509e-07 3.07228e-06 6.14823e-06 1.39386e-05 4.69568e-05 8.807e-05 0.000226204 0.00123081 0.00193368 0.000669739 0.00118994 0.00335808 0.518362 0.89608 0.0950125 0.922523 2.16705 4.6078
0.00201508 1.1551e-07 3.09914e-06 6.20199e-06 1.40605e-05 4.73697e-05 8.88514e-05 0.000228209 0.00124143 0.00195036 0.000675362 0.00120377 0.00339583 0.522443 0.903092 0.0965771 0.92856 2.18087 4.6404
0.00202387 1.1652e-07 3.12623e-06 6.25623e-06 1.41835e-05 4.77862e-05 8.96397e-05 0.000230232 0.00125214 0.00196718 0.00068103 0.00121777 0.00343407 0.526554 0.910151 0.098167 0.934597 2.19468 4.67309
0.0020327 1.17538e-07 3.15356e-06 6.31095e-06 1.43076e-05 4.82064e-05 9.04352e-05 0.000232272 0.00126294 0.00198414 0.000686745 0.00123196 0.00347279 0.530692 0.917257 0.0997827 0.940635 2.20848 4.70588
0.00204157 1.18566e-07 3.18114e-06 6.36614e-06 1.44327e-05 4.86303e-05 9.12378e-05 0.000234332 0.00127383 0.00200125 0.000692506 0.00124633 0.00351199 0.534859 0.924412 0.101424 0.946673 2.22225 4.73874
0.00205047 1.19603e-07 3.20895e-06 6.42181e-06 1.4559e-05 4.90579e-05 9.20477e-05 0.00023641 0.00128482 0.00201851 0.000698313 0.00126089 0.00355169 0.539055 0.931615 0.103092 0.952708 2.236 4.77169
0.00205941 1.20648e-07 3.237e-06 6.47797e-06 1.46863e-05 4.94894e-05 9.28648e-05 0.000238506 0.0012959 0.00203591 0.000704167 0.00127564 0.00359189 0.543279 0.938867 0.104787 0.958741 2.24973 4.80471
0.00206839 1.21703e-07 3.2653e-06 6.53463e-06 1.48148e-05 4.99246e-05 9.36893e-05 0.000240621 0.00130707 0.00205346 0.000710069 0.00129058 0.00363261 0.547532 0.946167 0.106509 0.96477 2.26343 4.83781
0.00207742 1.22767e-07 3.29385e-06 6.59177e-06 1.49444e-05 5.03637e-05 9.45212e-05 0.000242756 0.00131834 0.00207115 0.000716018 0.00130572 0.00367383 0.551814 0.953516 0.108259 0.970795 2.2771 4.87098
0.00208648 1.2384e-07 3.32265e-06 6.64942e-06 1.50751e-05 5.08067e-05 9.53607e-05 0.000244909 0.0013297 0.002089 0.000722015 0.00132105 0.00371558 0.556125 0.960914 0.110036 0.976814 2.29074 4.90422
0.00209558 1.24923e-07 3.3517e-06 6.70758e-06 1.5207e-05 5.12536e-05 9.62077e-05 0.000247082 0.00134116 0.002107 0.000728061 0.00133659 0.00375787 0.560465 0.968362 0.111842 0.982825 2.30434 4.93752
0.00210472 1.26015e-07 3.381e-06 6.76624e-06 1.534e-05 5.17045e-05 9.70623e-05 0.000249274 0.00135272 0.00212515 0.000734156 0.00135234 0.00380069 0.564835 0.975858 0.113676 0.988829 2.3179 4.97089
0.0021139 1.27117e-07 3.41056e-06 6.82541e-06 1.54742e-05 5.21594e-05 9.79246e-05 0.000251487 0.00136438 0.00214346 0.000740299 0.00136829 0.00384406 0.569234 0.983405 0.11554 0.994824 2.33142 5.00431
0.00212312 1.28228e-07 3.44038e-06 6.88511e-06 1.56095e-05 5.26183e-05 9.87947e-05 0.000253719 0.00137613 0.00216192 0.000746492 0.00138445 0.00388798 0.573662 0.991001 0.117433 1.00081 2.3449 5.03779
0.00213238 1.29349e-07 3.47046e-06 6.94532e-06 1.57461e-05 5.30812e-05 9.96727e-05 0.000255971 0.00138799 0.00218054 0.000752735 0.00140083 0.00393246 0.57812 0.998647 0.119355 1.00678 2.35833 5.07132
0.00214168 1.3048e-07 3.5008e-06 7.00606e-06 1.58838e-05 5.35483e-05 0.000100559 0.000258243 0.00139995 0.00219932 0.000759029 0.00141742 0.00397751 0.582608 1.00634 0.121308 1.01274 2.3717 5.10489
0.00215102 1.31621e-07 3.53141e-06 7.06734e-06 1.60228e-05 5.40194e-05 0.000101452 0.000260536 0.001412 0.00221825 0.000765373 0.00143423 0.00402314 0.587126 1.01409 0.123292 1.01869 2.38502 5.13851
0.0021604 1.32771e-07 3.56228e-06 7.12915e-06 1.61629e-05 5.44948e-05 0.000102354 0.00026285 0.00142416 0.00223735 0.000771768 0.00145127 0.00406936 0.591674 1.02189 0.125306 1.02462 2.39829 5.17217
0.00216982 1.33932e-07 3.59343e-06 7.1915e-06 1.63043e-05 5.49744e-05 0.000103264 0.000265184 0.00143642 0.00225661 0.000778214 0.00146853 0.00411617 0.596252 1.02973 0.127352 1.03053 2.41149 5.20587
0.00217928 1.35103e-07 3.62484e-06 7.25439e-06 1.6447e-05 5.54582e-05 0.000104183 0.000267539 0.00144879 0.00227603 0.000784712 0.00148602 0.00416358 0.60086 1.03763 0.12943 1.03643 2.42463 5.2396
0.00218879 1.36284e-07 3.65653e-06 7.31784e-06 1.65908e-05 5.59463e-05 0.000105109 0.000269916 0.00146126 0.00229562 0.000791263 0.00150375 0.0042116 0.605498 1.04558 0.131539 1.04231 2.4377 5.27335
0.00219833 1.37476e-07 3.6885e-06 7.38184e-06 1.6736e-05 5.64387e-05 0.000106044 0.000272314 0.00147384 0.00231537 0.000797866 0.00152171 0.00426024 0.610167 1.05358 0.133682 1.04817 2.4507 5.30713
0.00220792 1.38677e-07 3.72075e-06 7.4464e-06 1.68824e-05 5.69355e-05 0.000106988 0.000274734 0.00148652 0.00233529 0.000804522 0.00153991 0.00430951 0.614867 1.06163 0.135857 1.054 2.46363 5.34093
0.00221755 1.3989e-07 3.75328e-06 7.51153e-06 1.70301e-05 5.74368e-05 0.00010794 0.000277176 0.00149931 0.00235537 0.000811231 0.00155835 0.00435942 0.619597 1.06974 0.138066 1.05982 2.47647 5.37474
0.00222722 1.41113e-07 3.7861e-06 7.57722e-06 1.71791e-05 5.79424e-05 0.0001089 0.000279639 0.00151221 0.00237563 0.000817995 0.00157704 0.00440997 0.624358 1.07789 0.140308 1.06561 2.48924 5.40857
0.00223694 1.42347e-07 3.8192e-06 7.64349e-06 1.73294e-05 5.84525e-05 0.00010987 0.000282125 0.00152522 0.00239606 0.000824812 0.00159598 0.00446118 0.629149 1.0861 0.142585 1.07137 2.50192 5.44241
0.00224669 1.43591e-07 3.85259e-06 7.71034e-06 1.7481e-05 5.89672e-05 0.000110848 0.000284633 0.00153834 0.00241666 0.000831684 0.00161518 0.00451306 0.633972 1.09436 0.144896 1.07711 2.51451 5.47624
0.00225649 1.44846e-07 3.88627e-06 7.77778e-06 1.76339e-05 5.94864e-05 0.000111835 0.000287164 0.00155157 0.00243743 0.000838612 0.00163463 0.0045656 0.638825 1.10267 0.147243 1.08281 2.52701 5.51008
0.00226633 1.46113e-07 3.92025e-06 7.84581e-06 1.77882e-05 6.00102e-05 0.00011283 0.000289718 0.00156491 0.00245838 0.000845594 0.00165435 0.00461884 0.64371 1.11103 0.149624 1.08849 2.53942 5.54391
0.00227622 1.4739e-07 3.95452e-06 7.91443e-06 1.79438e-05 6.05387e-05 0.000113835 0.000292295 0.00157836 0.00247951 0.000852633 0.00167433 0.00467276 0.648626 1.11944 0.152042 1.09414 2.55172 5.57773
0.00228615 1.48679e-07 3.9891e-06 7.98365e-06 1.81008e-05 6.10719e-05 0.000114849 0.000294895 0.00159193 0.00250082 0.000859728 0.00169458 0.00472739 0.653573 1.12791 0.154496 1.09976 2.56392 5.61154
0.00229612 1.49979e-07 4.02397e-06 8.05347e-06 1.82591e-05 6.16097e-05 0.000115872 0.000297519 0.00160561 0.0025223 0.000866879 0.0017151 0.00478273 0.658552 1.13643 0.156986 1.10534 2.57602 5.64532
0.00230613 1.5129e-07 4.05916e-06 8.12391e-06 1.84189e-05 6.21524e-05 0.000116905 0.000300166 0.00161941 0.00254397 0.000874088 0.0017359 0.0048388 0.663562 1.145 0.159514 1.11088 2.588 5.67909
0.00231619 1.52612e-07 4.09465e-06 8.19497e-06 1.858e-05 6.26999e-05 0.000117947 0.000302837 0.00163332 0.00256582 0.000881354 0.00175698 0.0048956 0.668604 1.15363 0.162079 1.11639 2.59987 5.71282
0.00232629 1.53947e-07 4.13045e-06 8.26664e-06 1.87426e-05 6.32522e-05 0.000118998 0.000305533 0.00164735 0.00258785 0.000888679 0.00177835 0.00495314 0.673677 1.16231 0.164681 1.12186 2.61162 5.74652
0.00233644 1.55293e-07 4.16656e-06 8.33895e-06 1.89065e-05 6.38095e-05 0.000120059 0.000308253 0.0016615 0.00261007 0.000896062 0.0018 0.00501144 0.678783 1.17104 0.167322 1.12729 2.62325 5.78019
0.00234663 1.5665e-07 4.20299e-06 8.41188e-06 1.90719e-05 6.43717e-05 0.000121129 0.000310997 0.00167577 0.00263248 0.000903504 0.00182195 0.00507051 0.68392 1.17982 0.170002 1.13268 2.63475 5.81381
0.00235686 1.5802e-07 4.23973e-06 8.48546e-06 1.92388e-05 6.49389e-05 0.000122209 0.000313766 0.00169016 0.00265507 0.000911005 0.0018442 0.00513035 0.689089 1.18866 0.172721 1.13802 2.64612 5.84738
0.00236714 1.59401e-07 4.2768e-06 8.55968e-06 1.94071e-05 6.55111e-05 0.000123299 0.000316561 0.00170467 0.00267786 0.000918566 0.00186675 0.00519098 0.69429 1.19755 0.175479 1.14333 2.65736 5.8809
0.00237746 1.60795e-07 4.3142e-06 8.63455e-06 1.95769e-05 6.60884e-05 0.000124399 0.000319381 0.0017193 0.00270084 0.000926187 0.00188961 0.00525241 0.699523 1.2065 0.178277 1.14858 2.66845 5.91436
0.00238783 1.62201e-07 4.35191e-06 8.71007e-06 1.97482e-05 6.66708e-05 0.000125509 0.000322226 0.00173406 0.00272401 0.00093387 0.00191278 0.00531466 0.704788 1.2155 0.181116 1.15379 2.67941 5.94777
0.00239825 1.63619e-07 4.38996e-06 8.78625e-06 1.9921e-05 6.72585e-05 0.000126629 0.000325097 0.00174894 0.00274737 0.000941613 0.00193627 0.00537772 0.710085 1.22455 0.183995 1.15894 2.69022 5.9811
0.00240871 1.65049e-07 4.42835e-06 8.8631e-06 2.00953e-05 6.78513e-05 0.000127759 0.000327994 0.00176395 0.00277094 0.000949418 0.00196008 0.00544162 0.715415 1.23365 0.186915 1.16405 2.70089 6.01436
0.00241921 1.66492e-07 4.46706e-06 8.94063e-06 2.02711e-05 6.84494e-05 0.000128899 0.000330917 0.00177908 0.0027947 0.000957285 0.00198421 0.00550637 0.720777 1.24281 0.189876 1.1691 2.71139 6.04755
0.00242976 1.67948e-07 4.50612e-06 9.01883e-06 2.04485e-05 6.90528e-05 0.00013005 0.000333867 0.00179434 0.00281866 0.000965215 0.00200867 0.00557197 0.726171 1.25203 0.19288 1.1741 2.72174 6.08065
0.00244036 1.69416e-07 4.54552e-06 9.09772e-06 2.06274e-05 6.96616e-05 0.000131211 0.000336844 0.00180972 0.00284282 0.000973208 0.00203347 0.00563845 0.731598 1.2613 0.195925 1.17905 2.73193 6.11367
0.00245101 1.70897e-07 4.58526e-06 9.17729e-06 2.08079e-05 7.02758e-05 0.000132383 0.000339848 0.00182524 0.00286718 0.000981264 0.00205861 0.0057058 0.737057 1.27062 0.199013 1.18393 2.74196 6.14659
0.0024617 1.72391e-07 4.62535e-06 9.25757e-06 2.09899e-05 7.08955e-05 0.000133565 0.000342879 0.00184089 0.00289175 0.000989384 0.00208409 0.00577406 0.742549 1.27999 0.202144 1.18876 2.75181 6.17942
0.00247243 1.73899e-07 4.66579e-06 9.33854e-06 2.11736e-05 7.15206e-05 0.000134758 0.000345937 0.00185667 0.00291652 0.00099757 0.00210993 0.00584322 0.748074 1.28942 0.205319 1.19353 2.76149 6.21214
0.00248321 1.75419e-07 4.70658e-06 9.42023e-06 2.13588e-05 7.21514e-05 0.000135963 0.000349023 0.00187258 0.00294151 0.00100582 0.00213612 0.00591331 0.753631 1.29891 0.208537 1.19823 2.77099 6.24475
0.00249405 1.76952e-07 4.74773e-06 9.50263e-06 2.15457e-05 7.27877e-05 0.000137178 0.000352138 0.00188862 0.0029667 0.00101414 0.00216267 0.00598433 0.759221 1.30844 0.211799 1.20287 2.78031 6.27726
0.00250492 1.785e-07 4.78925e-06 9.58574e-06 2.17342e-05 7.34297e-05 0.000138404 0.00035528 0.0019048 0.0029921 0.00102252 0.00218959 0.00605631 0.764844 1.31804 0.215106 1.20744 2.78945 6.30964
0.00251585 1.8006e-07 4.83112e-06 9.66959e-06 2.19244e-05 7.40775e-05 0.000139641 0.000358452 0.00192111 0.00301772 0.00103097 0.00221688 0.00612924 0.770499 1.32768 0.218457 1.21195 2.79839 6.34191
0.00252682 1.81634e-07 4.87336e-06 9.75418e-06 2.21163e-05 7.4731e-05 0.00014089 0.000361652 0.00193757 0.00304355 0.00103948 0.00224454 0.00620315 0.776187 1.33739 0.221854 1.21639 2.80714 6.37404
0.00253784 1.83222e-07 4.91597e-06 9.8395e-06 2.23098e-05 7.53903e-05 0.00014215 0.000364881 0.00195416 0.0030696 0.00104806 0.00227259 0.00627806 0.781909 1.34714 0.225295 1.22076 2.8157 6.40604
0.00254891 1.84824e-07 4.95895e-06 9.92557e-06 2.2505e-05 7.60555e-05 0.000143421 0.00036814 0.00197088 0.00309586 0.00105672 0.00230103 0.00635396 0.787663 1.35695 0.228783 1.22505 2.82405 6.4379
0.00256003 1.8644e-07 5.00231e-06 1.00124e-05 2.27019e-05 7.67266e-05 0.000144704 0.000371428 0.00198775 0.00312235 0.00106544 0.00232986 0.00643089 0.79345 1.36682 0.232317 1.22927 2.8322 6.46962
0.00257119 1.8807e-07 5.04604e-06 1.01e-05 2.29006e-05 7.74036e-05 0.000145999 0.000374746 0.00200476 0.00314905 0.00107422 0.00235909 0.00650886 0.79927 1.37674 0.235897 1.23342 2.84014 6.50119
0.00258241 1.89714e-07 5.09016e-06 1.01883e-05 2.3101e-05 7.80868e-05 0.000147306 0.000378094 0.00202191 0.00317598 0.00108308 0.00238873 0.00658787 0.805122 1.38671 0.239524 1.23749 2.84786 6.53261
0.00259367 1.91373e-07 5.13467e-06 1.02774e-05 2.33031e-05 7.8776e-05 0.000148625 0.000381473 0.00203921 0.00320313 0.00109201 0.00241878 0.00666795 0.811008 1.39674 0.243198 1.24148 2.85537 6.56386
0.00260498 1.93046e-07 5.17956e-06 1.03673e-05 2.3507e-05 7.94713e-05 0.000149955 0.000384883 0.00205665 0.00323052 0.00110101 0.00244925 0.0067491 0.816927 1.40682 0.246919 1.24539 2.86266 6.59495
